Channel_group,course,lead_id,Lead_type,lead_date,graduation_year,amount_paid,paid_at
A,CRM,"41,34,398",XYZ,24-05-2024 11:52,2013,,
I,CRM,"41,86,652",EFG,30-05-2024 01:40,2004,,
H,CRM,"41,73,841",EFG,18-05-2024 10:18,2000,,
A,CRM,"41,56,504",XYZ,16-05-2024 17:32,2000,,
A,CRM,"41,41,781",XYZ,02-05-2024 02:22,2000,,
A,CRM,"42,02,766",XYZ,12-05-2024 15:58,2002,,
A,CRM,"41,48,027",XYZ,07-05-2024 07:33,2007,,
B,CRM,"41,84,461",EFG,03-05-2024 14:01,2008,,
A,CRM,"41,51,036",EFG,08-05-2024 16:50,2010,,
A,CRM,"41,56,133",EFG,14-05-2024 10:14,2012,44604,27-05-2024 10:14
B,CRM,"41,51,693",EFG,01-05-2024 17:33,2016,44604,07-05-2024 17:33
B,CRM,"41,44,234",EFG,05-05-2024 14:20,2001,,
C,CRM,"42,03,576",EFG,14-05-2024 03:34,2003,,
E,CRM,"41,91,031",XYZ,15-05-2024 12:01,2010,,
A,CRM,"41,76,593",XYZ,09-05-2024 04:45,2009,,
E,CRM,"41,82,440",XYZ,16-05-2024 21:55,2017,,
E,CRM,"41,92,660",EFG,03-05-2024 15:37,2026,,
A,CRM,"41,54,756",EFG,19-05-2024 00:49,2023,,
A,CRM,"41,98,801",EFG,17-05-2024 17:16,2009,,
E,CRM,"41,91,997",XYZ,04-05-2024 20:11,2024,,
E,CRM,"42,00,449",XYZ,07-05-2024 08:10,2013,,
E,CRM,"41,90,152",EFG,19-05-2024 10:28,2001,,
A,CRM,"42,03,130",EFG,26-05-2024 07:55,2009,,
A,CRM,"41,77,890",XYZ,22-05-2024 08:26,2009,,
A,CRM,"41,98,403",XYZ,27-05-2024 21:13,2026,,
E,CRM,"41,87,011",XYZ,29-05-2024 05:00,2026,,
A,CRM,"41,74,334",XYZ,13-05-2024 23:10,2009,,
A,CRM,"41,84,025",XYZ,27-05-2024 22:55,2027,,
A,CRM,"41,64,796",EFG,21-05-2024 18:20,2005,,
A,CRM,"41,72,852",EFG,21-05-2024 00:45,2013,,
A,CRM,"41,55,953",XYZ,05-05-2024 09:40,2005,,
A,CRM,"41,62,779",EFG,26-05-2024 05:09,2001,,
B,CRM,"40,68,255",XYZ,17-05-2024 17:40,2029,,
E,CRM,"41,87,421",XYZ,16-05-2024 17:14,2010,,
A,CRM,"42,08,068",XYZ,11-05-2024 07:13,2015,,
E,CRM,"41,86,691",EFG,09-05-2024 13:34,2026,,
E,CRM,"41,50,327",XYZ,21-05-2024 23:40,2027,,
A,CRM,"41,84,729",EFG,26-05-2024 17:52,2006,,
E,CRM,"41,37,699",XYZ,05-05-2024 15:51,2014,,
E,CRM,"41,88,586",XYZ,20-05-2024 04:59,2025,,
A,CRM,"41,42,876",EFG,13-05-2024 17:34,2008,,
H,CRM,"42,06,028",XYZ,07-05-2024 18:39,2005,,
E,CRM,"41,84,588",XYZ,27-05-2024 21:34,2011,,
A,CRM,"41,77,445",XYZ,02-05-2024 20:39,2016,,
C,CRM,"41,76,567",EFG,11-05-2024 11:48,2013,,
B,CRM,"41,40,019",XYZ,18-05-2024 15:55,2004,44604,23-05-2024 15:55
E,CRM,"41,38,536",EFG,09-05-2024 17:54,2014,,
B,CRM,"41,42,118",XYZ,24-05-2024 00:00,2007,,
B,CRM,"42,03,631",XYZ,09-05-2024 10:43,2017,,
A,CRM,"41,63,446",XYZ,08-05-2024 05:18,2022,,
A,CRM,"41,76,037",EFG,22-05-2024 07:25,2019,,
A,CRM,"41,77,533",EFG,05-05-2024 12:27,2018,,
E,CRM,"41,40,201",XYZ,30-05-2024 21:57,2026,,
D,CRM,"42,03,957",EFG,25-05-2024 13:14,2022,,
E,CRM,"41,83,953",EFG,08-05-2024 18:15,2012,,
A,CRM,"41,38,136",XYZ,02-05-2024 22:03,2000,,
A,CRM,"41,60,554",EFG,24-05-2024 23:22,2016,,
A,CRM,"41,34,502",EFG,03-05-2024 08:17,2024,,
C,CRM,"42,09,396",XYZ,23-05-2024 00:43,2025,,
A,CRM,"41,64,895",EFG,15-05-2024 06:49,2024,,
A,CRM,"41,50,770",XYZ,18-05-2024 19:57,2030,,
E,CRM,"42,04,197",XYZ,07-05-2024 21:46,2026,,
A,CRM,"41,79,471",XYZ,21-05-2024 04:38,2017,,
A,CRM,"41,81,970",EFG,28-05-2024 05:11,2017,,
E,CRM,"41,74,555",EFG,07-05-2024 14:54,2010,,
I,CRM,"41,95,778",XYZ,04-05-2024 23:29,2022,,
E,CRM,"39,78,151",EFG,23-05-2024 07:30,2025,,
A,CRM,"41,80,655",EFG,11-05-2024 00:25,2023,,
B,CRM,"42,03,355",XYZ,09-05-2024 13:57,2009,,
B,CRM,"41,58,882",XYZ,30-05-2024 19:02,2000,,
A,CRM,"41,83,638",EFG,03-05-2024 08:57,2011,,
A,CRM,"41,36,284",XYZ,28-05-2024 11:37,2002,,
E,CRM,"41,44,480",XYZ,21-05-2024 04:08,2024,,
E,CRM,"41,38,707",XYZ,04-05-2024 14:10,2001,,
D,CRM,"41,10,941",EFG,18-05-2024 09:01,2024,,
A,CRM,"41,40,214",XYZ,03-05-2024 15:54,2024,,
H,CRM,"41,91,150",EFG,06-05-2024 13:59,2021,,
A,CRM,"41,55,400",EFG,03-05-2024 05:38,2007,,
A,CRM,"41,85,016",EFG,18-05-2024 09:17,2005,44604,25-05-2024 09:17
A,CRM,"41,50,503",EFG,25-05-2024 04:47,2002,,
A,CRM,"41,59,546",XYZ,21-05-2024 08:22,2018,,
A,CRM,"41,76,764",XYZ,23-05-2024 07:18,2006,,
B,CRM,"41,90,222",XYZ,27-05-2024 22:39,2007,,
E,CRM,"41,87,030",XYZ,27-05-2024 15:11,2004,,
A,CRM,"41,58,512",EFG,01-05-2024 10:04,2025,,
E,CRM,"41,38,160",XYZ,12-05-2024 13:38,2020,,
A,CRM,"41,33,961",XYZ,31-05-2024 06:55,2030,,
A,CRM,"41,45,659",XYZ,15-05-2024 06:45,2002,,
A,CRM,"41,82,477",XYZ,17-05-2024 22:22,2013,,
I,CRM,"41,94,638",EFG,26-05-2024 07:29,2007,,
I,CRM,"41,91,789",EFG,29-05-2024 10:51,2022,,
A,CRM,"41,31,568",EFG,17-05-2024 00:03,2022,,
A,CRM,"41,39,097",EFG,22-05-2024 15:21,2009,,
A,CRM,"41,74,738",XYZ,03-05-2024 05:29,2009,,
A,CRM,"41,84,671",EFG,17-05-2024 09:00,2012,,
E,CRM,"41,57,849",EFG,09-05-2024 22:21,2030,,
E,CRM,"41,66,763",XYZ,31-05-2024 15:05,2018,,
A,CRM,"41,60,657",EFG,03-05-2024 07:09,2028,,
A,CRM,"42,09,719",EFG,20-05-2024 20:53,2003,,
H,CRM,"42,07,039",XYZ,24-05-2024 17:48,2030,,
E,CRM,"41,90,982",XYZ,17-05-2024 23:56,2002,,
A,CRM,"41,35,850",EFG,10-05-2024 12:47,2030,44604,18-05-2024 12:47
A,CRM,"41,33,193",XYZ,30-05-2024 11:15,2014,,
A,CRM,"41,77,622",XYZ,18-05-2024 07:22,2004,,
B,CRM,"41,84,867",XYZ,10-05-2024 07:38,2015,,
A,CRM,"41,32,235",EFG,22-05-2024 04:39,2005,,
E,CRM,"41,44,419",EFG,16-05-2024 17:52,2004,,
A,CRM,"41,42,754",XYZ,07-05-2024 17:20,2025,,
A,CRM,"41,86,288",EFG,11-05-2024 21:48,2008,,
B,CRM,"41,40,630",EFG,02-05-2024 19:46,2007,,
D,CRM,"41,43,477",EFG,28-05-2024 09:19,2003,44604,31-05-2024 09:19
B,CRM,"42,04,304",EFG,19-05-2024 01:01,2029,,
A,CRM,"41,30,795",XYZ,05-05-2024 18:11,2014,,
B,CRM,"41,83,710",EFG,14-05-2024 14:20,2014,,
A,CRM,"41,80,962",EFG,29-05-2024 17:48,2026,,
B,CRM,"42,08,719",XYZ,27-05-2024 01:32,2002,,
B,CRM,"41,61,634",EFG,18-05-2024 13:54,2019,44604,20-05-2024 13:54
C,CRM,"41,98,559",EFG,26-05-2024 06:35,2025,,
B,CRM,"41,49,130",EFG,06-05-2024 09:08,2010,,
A,CRM,"41,77,801",EFG,24-05-2024 16:29,2008,,
A,CRM,"41,74,441",XYZ,08-05-2024 14:55,2016,,
C,CRM,"41,56,944",EFG,05-05-2024 15:57,2022,,
A,CRM,"41,55,474",XYZ,11-05-2024 17:36,2022,,
E,CRM,"41,52,340",XYZ,08-05-2024 04:27,2025,,
H,CRM,"41,38,086",XYZ,14-05-2024 19:55,2014,,
A,CRM,"41,86,140",XYZ,09-05-2024 00:30,2016,,
I,CRM,"41,95,905",XYZ,02-05-2024 15:01,2024,,
A,CRM,"41,33,143",EFG,21-05-2024 19:27,2020,,
B,CRM,"41,81,974",EFG,21-05-2024 05:16,2014,,
A,CRM,"41,36,389",XYZ,25-05-2024 10:40,2016,,
E,CRM,"42,03,031",XYZ,17-05-2024 22:24,2017,,
E,CRM,"41,38,241",XYZ,23-05-2024 19:16,2001,,
A,CRM,"41,57,693",EFG,05-05-2024 16:35,2022,,
A,CRM,"41,85,595",XYZ,09-05-2024 15:19,2000,,
A,CRM,"41,47,843",XYZ,10-05-2024 13:40,2026,,
A,CRM,"41,35,425",XYZ,19-05-2024 04:18,2024,,
A,CRM,"41,68,500",XYZ,08-05-2024 00:39,2021,,
A,CRM,"41,74,877",XYZ,31-05-2024 05:22,2019,,
E,CRM,"41,77,285",XYZ,20-05-2024 08:54,2030,,
A,CRM,"41,36,901",EFG,28-05-2024 04:24,2013,44604,29-05-2024 04:24
E,CRM,"42,01,532",XYZ,25-05-2024 16:12,2027,,
B,CRM,"41,67,981",EFG,10-05-2024 15:47,2016,,
A,CRM,"41,45,070",XYZ,12-05-2024 02:36,2027,,
H,CRM,"41,65,600",XYZ,04-05-2024 04:29,2022,,
A,CRM,"41,59,194",EFG,01-05-2024 10:20,2004,,
A,CRM,"41,45,940",XYZ,27-05-2024 20:40,2021,,
A,CRM,"41,35,138",XYZ,07-05-2024 19:53,2015,,
A,CRM,"41,46,160",XYZ,05-05-2024 02:16,2010,,
E,CRM,"41,74,353",EFG,15-05-2024 11:00,2027,,
E,CRM,"41,87,782",XYZ,31-05-2024 20:38,2018,,
I,CRM,"41,95,482",XYZ,27-05-2024 21:11,2004,,
A,CRM,"41,58,070",EFG,12-05-2024 19:01,2006,,
A,CRM,"41,72,182",EFG,25-05-2024 16:01,2014,,
A,CRM,"41,74,489",EFG,19-05-2024 11:09,2028,,
B,CRM,"41,56,297",EFG,20-05-2024 07:33,2015,44604,24-05-2024 07:33
A,CRM,"41,77,138",XYZ,07-05-2024 04:32,2008,,
A,CRM,"41,33,861",EFG,11-05-2024 02:15,2004,,
A,CRM,"41,69,522",EFG,28-05-2024 10:29,2026,,
A,CRM,"41,77,268",XYZ,02-05-2024 22:18,2013,,
A,CRM,"41,52,672",EFG,26-05-2024 20:59,2000,44604,27-05-2024 20:59
H,CRM,"41,68,795",XYZ,11-05-2024 00:47,2016,,
A,CRM,"41,00,217",XYZ,17-05-2024 20:20,2013,,
E,CRM,"41,89,610",XYZ,20-05-2024 14:35,2011,,
A,CRM,"41,35,091",EFG,16-05-2024 06:47,2012,,
A,CRM,"41,44,091",EFG,25-05-2024 03:43,2001,,
A,CRM,"41,65,981",EFG,03-05-2024 03:43,2008,,
B,CRM,"41,52,964",EFG,01-05-2024 00:54,2020,,
E,CRM,"41,52,021",XYZ,02-05-2024 23:10,2007,,
A,CRM,"41,64,172",XYZ,03-05-2024 12:37,2021,,
A,CRM,"41,53,498",EFG,09-05-2024 05:55,2011,,
A,CRM,"41,71,017",XYZ,10-05-2024 17:45,2022,,
A,CRM,"41,65,119",EFG,22-05-2024 08:16,2026,44604,29-05-2024 08:16
G,CRM,"41,69,068",EFG,29-05-2024 10:24,2004,,
E,CRM,"41,44,679",XYZ,15-05-2024 16:07,2019,,
A,CRM,"41,70,824",XYZ,17-05-2024 11:38,2026,,
B,CRM,"41,92,352",EFG,24-05-2024 00:39,2007,,
H,CRM,"41,47,163",XYZ,24-05-2024 08:45,2007,,
A,CRM,"41,41,419",EFG,10-05-2024 18:55,2017,,
B,CRM,"41,76,600",XYZ,15-05-2024 15:40,2010,,
B,CRM,"41,51,491",XYZ,07-05-2024 21:00,2024,,
B,CRM,"41,92,573",EFG,29-05-2024 01:06,2018,44604,30-05-2024 01:06
H,CRM,"41,90,204",XYZ,11-05-2024 15:13,2021,,
A,CRM,"1,42,904",ABC,16-05-2024 19:14,2013,,
A,CRM,"1,43,120",ABC,25-05-2024 07:01,2005,,
F,CRM,"1,43,188",EFG,12-05-2024 10:42,2016,,
M,CRM,"1,43,319",EFG,07-05-2024 16:46,2017,,
A,CRM,"1,43,372",ABC,01-05-2024 03:59,2010,,
G,CRM,"1,43,175",ABC,21-05-2024 05:02,2018,,
D,CRM,"1,43,176",ABC,29-05-2024 08:20,2008,,
D,CRM,"1,43,278",ABC,26-05-2024 02:01,2029,,
M,CRM,"1,43,357",EFG,21-05-2024 01:33,2017,,
D,CRM,"1,43,029",ABC,16-05-2024 13:25,2018,,
C,CRM,"1,43,161",ABC,14-05-2024 02:16,2004,,
H,CRM,"1,43,257",ABC,25-05-2024 02:50,2007,,
C,CRM,"42,09,704",EFG,16-05-2024 00:52,2005,,
A,CRM,"1,43,302",ABC,03-05-2024 00:00,2021,,
A,CRM,"1,43,345",ABC,09-05-2024 10:20,2016,,
A,CRM,"1,43,368",ABC,15-05-2024 08:48,2008,,
A,CRM,"1,43,390",ABC,25-05-2024 09:45,2011,,
F,CRM,"1,43,053",EFG,15-05-2024 18:50,2019,,
M,CRM,"1,43,111",EFG,21-05-2024 22:35,2002,,
H,CRM,"42,07,260",EFG,05-05-2024 00:00,2009,44604,16-05-2024 00:00
D,CRM,"1,43,393",ABC,02-05-2024 04:54,2008,,
M,CRM,"1,33,725",EFG,13-05-2024 15:16,2011,,
A,CRM,"1,33,728",ABC,10-05-2024 20:55,2010,,
M,CRM,"1,33,752",EFG,22-05-2024 07:56,2014,,
M,CRM,"1,37,048",EFG,26-05-2024 08:49,2011,,
F,CRM,"1,37,243",EFG,22-05-2024 01:49,2016,,
M,CRM,"1,36,917",EFG,10-05-2024 20:14,2028,,
A,CRM,"1,36,817",ABC,09-05-2024 19:47,2005,,
F,CRM,"1,36,915",EFG,23-05-2024 22:49,2007,,
M,CRM,"1,36,208",EFG,04-05-2024 03:32,2018,,
A,CRM,"1,36,506",ABC,30-05-2024 13:39,2010,,
A,CRM,"1,36,388",ABC,20-05-2024 15:54,2020,,
F,CRM,"1,36,570",EFG,03-05-2024 08:34,2011,,
A,CRM,"1,31,341",ABC,30-05-2024 14:49,2013,,
A,CRM,"1,31,625",ABC,12-05-2024 09:31,2022,,
E,CRM,"1,31,705",ABC,19-05-2024 09:17,2013,,
M,CRM,"1,31,516",LMN,14-05-2024 21:27,2003,,
H,CRM,"1,31,664",ABC,26-05-2024 12:43,2020,,
A,CRM,"1,37,566",ABC,06-05-2024 21:09,2001,44604,24-05-2024 21:09
A,CRM,"1,32,532",ABC,20-05-2024 06:29,2010,,
F,CRM,"1,32,533",EFG,22-05-2024 22:44,2022,,
H,CRM,"1,33,410",ABC,29-05-2024 03:51,2010,,
A,CRM,"1,33,544",ABC,27-05-2024 05:51,2015,,
M,CRM,"1,37,104",EFG,15-05-2024 04:28,2008,,
M,CRM,"1,36,378",EFG,01-05-2024 19:36,2022,,
F,CRM,"1,36,385",EFG,06-05-2024 01:14,2009,,
A,CRM,"1,31,889",ABC,28-05-2024 11:32,2019,,
D,CRM,"1,31,769",ABC,11-05-2024 09:17,2030,44604,26-05-2024 09:17
M,CRM,"1,31,943",EFG,27-05-2024 15:15,2017,,
M,CRM,"1,31,950",EFG,29-05-2024 06:07,2020,,
C,CRM,"1,32,029",ABC,11-05-2024 14:27,2021,,
M,CRM,"1,30,294",EFG,13-05-2024 10:09,2022,,
M,CRM,"1,31,359",EFG,31-05-2024 12:06,2026,,
A,CRM,"1,31,388",ABC,25-05-2024 00:17,2029,44604,27-05-2024 00:17
A,CRM,"41,44,926",EFG,13-05-2024 09:49,2015,,
A,CRM,"1,31,553",ABC,03-05-2024 02:55,2009,,
A,CRM,"1,29,831",ABC,06-05-2024 20:55,2003,,
A,CRM,"1,29,849",ABC,06-05-2024 18:35,2001,,
C,CRM,"1,29,315",ABC,29-05-2024 21:54,2023,,
F,CRM,"1,29,412",EFG,25-05-2024 02:37,2014,,
A,CRM,"1,29,134",ABC,19-05-2024 09:52,2011,,
D,CRM,"1,28,710",ABC,26-05-2024 17:08,2022,,
D,CRM,"1,29,157",ABC,25-05-2024 07:14,2026,,
D,CRM,"1,29,340",ABC,25-05-2024 10:43,2024,,
K,CRM,"1,29,413",ABC,16-05-2024 22:24,2006,,
F,CRM,"1,29,332",EFG,18-05-2024 11:15,2018,,
D,CRM,"1,29,513",ABC,23-05-2024 05:58,2014,,
F,CRM,"1,32,222",EFG,08-05-2024 22:09,2023,,
F,CRM,"1,32,526",EFG,22-05-2024 01:23,2003,,
A,CRM,"41,49,757",EFG,16-05-2024 02:21,2018,44604,24-05-2024 02:21
F,CRM,"1,29,690",EFG,18-05-2024 00:43,2019,,
F,CRM,"1,29,694",EFG,18-05-2024 12:49,2006,,
F,CRM,"1,29,583",EFG,20-05-2024 14:37,2020,,
A,CRM,"1,29,871",ABC,18-05-2024 23:23,2009,,
F,CRM,"1,29,158",EFG,20-05-2024 17:42,2016,,
M,CRM,"1,29,145",EFG,09-05-2024 00:00,2028,,
F,CRM,"1,28,741",EFG,28-05-2024 00:25,2018,,
M,CRM,"1,28,810",EFG,02-05-2024 21:59,2023,,
G,CRM,"1,42,337",ABC,24-05-2024 17:13,2004,,
A,CRM,"1,42,331",ABC,17-05-2024 12:46,2029,,
A,CRM,"1,42,412",ABC,14-05-2024 04:53,2026,,
G,CRM,"1,42,459",ABC,05-05-2024 01:19,2030,,
M,CRM,"1,42,506",EFG,13-05-2024 00:10,2022,,
A,CRM,"1,42,778",ABC,25-05-2024 21:10,2005,,
M,CRM,"1,42,860",EFG,23-05-2024 14:39,2001,,
F,CRM,"1,42,545",EFG,25-05-2024 01:55,2024,,
I,CRM,"1,42,701",ABC,18-05-2024 12:43,2008,,
M,CRM,"1,42,757",EFG,18-05-2024 08:34,2001,,
A,CRM,"1,42,777",ABC,28-05-2024 00:44,2014,,
F,CRM,"1,42,811",EFG,02-05-2024 12:38,2025,,
H,CRM,"1,42,361",ABC,25-05-2024 09:48,2009,,
D,CRM,"1,42,511",ABC,16-05-2024 05:14,2026,,
F,CRM,"1,42,676",EFG,15-05-2024 17:54,2001,,
H,CRM,"1,42,760",ABC,06-05-2024 09:31,2000,,
F,CRM,"1,42,367",EFG,26-05-2024 00:55,2001,,
A,CRM,"1,42,594",ABC,15-05-2024 14:06,2026,,
F,CRM,"1,42,759",EFG,20-05-2024 00:48,2006,,
F,CRM,"1,42,827",EFG,30-05-2024 03:25,2006,,
A,CRM,"1,42,836",ABC,06-05-2024 10:40,2017,,
F,CRM,"1,41,035",EFG,09-05-2024 20:26,2003,,
E,CRM,"1,41,641",ABC,12-05-2024 10:26,2023,,
F,CRM,"1,42,020",EFG,30-05-2024 21:00,2000,,
A,CRM,"1,42,024",ABC,13-05-2024 10:49,2015,,
A,CRM,"1,42,246",ABC,09-05-2024 04:24,2027,,
M,CRM,"1,42,251",LMN,15-05-2024 14:01,2022,,
A,CRM,"1,41,688",ABC,02-05-2024 21:06,2013,,
A,CRM,"1,41,886",ABC,21-05-2024 10:19,2016,,
A,CRM,"1,41,867",ABC,24-05-2024 19:16,2013,,
F,CRM,"1,42,118",EFG,17-05-2024 15:14,2002,,
A,CRM,"1,41,853",ABC,03-05-2024 18:11,2003,,
F,CRM,"1,42,296",EFG,30-05-2024 07:09,2007,,
M,CRM,"1,33,270",LMN,11-05-2024 03:52,2028,,
M,CRM,"1,33,319",EFG,27-05-2024 18:26,2004,,
A,CRM,"1,33,436",ABC,22-05-2024 17:28,2030,,
F,CRM,"1,37,100",EFG,18-05-2024 07:14,2022,,
F,CRM,"1,36,883",EFG,07-05-2024 19:37,2008,,
H,CRM,"1,37,262",ABC,29-05-2024 11:58,2004,,
F,CRM,"1,37,187",EFG,18-05-2024 06:49,2006,,
A,CRM,"41,69,162",XYZ,05-05-2024 01:50,2002,,
F,CRM,"1,36,896",EFG,24-05-2024 19:33,2029,,
C,CRM,"1,34,344",ABC,21-05-2024 10:07,2029,,
M,CRM,"1,34,608",EFG,21-05-2024 17:55,2015,,
M,CRM,"1,36,025",LMN,11-05-2024 22:36,2015,,
C,CRM,"41,62,951",EFG,25-05-2024 00:13,2026,,
M,CRM,"1,36,085",EFG,17-05-2024 05:19,2000,,
M,CRM,"1,36,132",EFG,17-05-2024 03:39,2024,,
D,CRM,"1,36,176",ABC,15-05-2024 15:17,2007,,
M,CRM,"1,37,284",LMN,13-05-2024 13:13,2016,,
F,CRM,"1,37,590",EFG,03-05-2024 23:21,2012,,
F,CRM,"1,36,824",EFG,10-05-2024 21:27,2024,,
G,CRM,"1,35,145",ABC,11-05-2024 09:53,2000,,
M,CRM,"1,30,329",EFG,03-05-2024 08:41,2004,,
A,CRM,"1,30,140",ABC,06-05-2024 13:23,2012,,
D,CRM,"1,30,232",ABC,30-05-2024 01:12,2005,44604,31-05-2024 01:12
A,CRM,"1,31,802",ABC,27-05-2024 00:53,2030,,
F,CRM,"1,34,362",EFG,28-05-2024 05:27,2023,,
A,CRM,"1,34,369",ABC,14-05-2024 16:32,2016,,
F,CRM,"1,36,022",EFG,07-05-2024 10:40,2025,,
M,CRM,"1,35,807",EFG,12-05-2024 23:20,2022,,
B,CRM,"41,61,658",EFG,16-05-2024 20:41,2021,,
F,CRM,"1,37,763",EFG,30-05-2024 06:07,2002,,
C,CRM,"41,69,479",EFG,12-05-2024 02:48,2016,44604,23-05-2024 02:48
F,CRM,"1,35,156",EFG,29-05-2024 15:42,2000,,
A,CRM,"1,30,127",ABC,13-05-2024 17:56,2013,,
F,CRM,"1,30,381",EFG,21-05-2024 07:16,2022,,
A,CRM,"1,34,753",ABC,13-05-2024 03:57,2018,,
A,CRM,"1,34,409",ABC,07-05-2024 00:53,2019,,
A,CRM,"1,35,298",ABC,19-05-2024 22:22,2002,,
D,CRM,"1,35,462",ABC,26-05-2024 07:04,2002,,
M,CRM,"1,35,615",EFG,14-05-2024 16:54,2002,,
M,CRM,"1,35,457",EFG,24-05-2024 19:25,2002,,
F,CRM,"1,28,937",EFG,30-05-2024 10:47,2016,,
A,CRM,"1,29,025",ABC,17-05-2024 13:33,2028,,
A,CRM,"41,32,353",XYZ,30-05-2024 07:40,2030,,
F,CRM,"1,28,975",EFG,12-05-2024 00:26,2009,,
C,CRM,"1,29,004",ABC,23-05-2024 15:42,2029,,
A,CRM,"1,28,333",ABC,10-05-2024 20:36,2027,,
A,CRM,"1,28,442",ABC,24-05-2024 20:24,2007,,
A,CRM,"1,32,253",ABC,03-05-2024 01:54,2028,,
A,CRM,"1,32,448",ABC,18-05-2024 01:07,2008,,
C,CRM,"1,37,981",ABC,09-05-2024 03:23,2003,,
M,CRM,"1,37,951",EFG,01-05-2024 23:50,2001,,
F,CRM,"1,29,696",EFG,15-05-2024 14:49,2000,,
M,CRM,"1,29,607",EFG,02-05-2024 13:25,2006,,
A,CRM,"1,29,066",ABC,23-05-2024 17:25,2023,,
A,CRM,"41,35,617",XYZ,21-05-2024 08:45,2008,,
M,CRM,"1,29,071",LMN,29-05-2024 09:49,2008,,
A,CRM,"41,32,769",EFG,25-05-2024 22:41,2025,44604,27-05-2024 22:41
A,CRM,"1,29,460",ABC,10-05-2024 00:41,2028,,
A,CRM,"1,28,704",ABC,28-05-2024 00:33,2025,,
A,CRM,"1,28,846",ABC,11-05-2024 01:42,2026,,
A,CRM,"1,28,872",ABC,04-05-2024 12:32,2024,,
F,CRM,"1,28,666",EFG,13-05-2024 19:43,2013,,
F,CRM,"1,28,881",EFG,03-05-2024 19:07,2012,,
F,CRM,"1,28,923",EFG,26-05-2024 11:22,2007,,
M,CRM,"1,28,935",EFG,17-05-2024 07:01,2019,,
F,CRM,"1,28,748",EFG,21-05-2024 22:16,2010,,
F,CRM,"1,34,492",EFG,18-05-2024 21:47,2013,,
D,CRM,"1,34,366",ABC,09-05-2024 23:47,2020,,
F,CRM,"1,34,513",EFG,25-05-2024 15:55,2027,,
A,CRM,"1,33,788",ABC,24-05-2024 08:11,2030,,
A,CRM,"1,33,793",ABC,29-05-2024 00:06,2000,,
F,CRM,"1,36,676",EFG,26-05-2024 01:06,2029,,
F,CRM,"1,36,342",EFG,26-05-2024 20:35,2002,,
E,CRM,"1,36,297",ABC,10-05-2024 14:21,2028,,
H,CRM,"1,31,964",ABC,13-05-2024 12:44,2004,,
A,CRM,"41,48,108",EFG,06-05-2024 19:51,2028,,
A,CRM,"1,32,340",ABC,10-05-2024 18:35,2026,,
A,CRM,"1,32,347",ABC,28-05-2024 23:10,2024,,
A,CRM,"1,32,482",ABC,18-05-2024 10:51,2016,,
M,CRM,"1,33,454",LMN,28-05-2024 09:30,2023,,
F,CRM,"1,33,621",EFG,23-05-2024 09:51,2005,,
H,CRM,"1,33,322",ABC,10-05-2024 12:30,2022,,
A,CRM,"1,33,440",ABC,17-05-2024 17:48,2004,,
A,CRM,"1,38,006",ABC,26-05-2024 00:22,2023,,
A,CRM,"1,34,728",ABC,23-05-2024 14:08,2025,,
M,CRM,"1,32,439",LMN,20-05-2024 21:45,2004,,
A,CRM,"1,28,495",ABC,05-05-2024 23:54,2024,,
M,CRM,"1,33,646",EFG,29-05-2024 13:59,2025,,
F,CRM,"1,28,238",EFG,02-05-2024 19:14,2030,,
G,CRM,"1,28,289",ABC,17-05-2024 07:48,2003,,
M,CRM,"1,28,343",EFG,14-05-2024 04:42,2016,,
A,CRM,"1,28,489",ABC,22-05-2024 07:56,2022,,
D,CRM,"1,35,693",ABC,28-05-2024 23:50,2011,,
F,CRM,"1,35,861",EFG,05-05-2024 11:02,2010,,
B,CRM,"41,91,070",XYZ,14-05-2024 23:47,2005,,
A,CRM,"1,37,835",ABC,11-05-2024 01:37,2020,,
M,CRM,"1,29,680",LMN,03-05-2024 01:29,2003,,
A,CRM,"1,29,795",ABC,03-05-2024 14:12,2006,,
A,CRM,"1,29,138",ABC,21-05-2024 07:13,2010,,
F,CRM,"1,29,185",EFG,23-05-2024 08:23,2010,,
M,CRM,"1,29,344",EFG,17-05-2024 12:57,2015,,
A,CRM,"41,32,218",EFG,11-05-2024 05:49,2000,,
A,CRM,"1,28,917",ABC,01-05-2024 12:25,2016,,
M,CRM,"1,28,927",EFG,28-05-2024 23:13,2027,,
D,CRM,"1,28,998",ABC,13-05-2024 20:58,2028,,
F,CRM,"1,30,763",EFG,14-05-2024 14:59,2020,,
A,CRM,"41,41,348",EFG,30-05-2024 12:57,2025,,
D,CRM,"1,33,794",ABC,11-05-2024 15:18,2026,44604,31-05-2024 15:18
A,CRM,"1,34,252",ABC,12-05-2024 21:21,2029,,
M,CRM,"1,29,538",EFG,16-05-2024 00:48,2018,,
E,CRM,"1,31,215",ABC,16-05-2024 04:00,2004,,
A,CRM,"1,31,129",ABC,09-05-2024 07:18,2004,,
A,CRM,"1,31,147",ABC,01-05-2024 02:10,2024,,
A,CRM,"1,31,187",ABC,27-05-2024 03:30,2021,,
M,CRM,"1,31,249",EFG,31-05-2024 06:39,2010,,
A,CRM,"1,31,284",ABC,30-05-2024 21:47,2029,,
A,CRM,"1,30,442",ABC,10-05-2024 18:12,2029,,
A,CRM,"1,30,683",ABC,01-05-2024 20:51,2023,,
F,CRM,"1,30,824",EFG,31-05-2024 05:40,2010,,
